entity1,relationship,entity2
Jaime,asks,Tywin
Jaime,speaks,Tyrion
Tyrion,is,Eddard
Baratheon,says,Stannis
Tywin,is,King
Tyrion,turns,Cersei
Tycho,rejects,Davos
Davos,entreats,Stannis
Stannis,is,Tywin
Bank,agrees,Davos
Davos,uses,Salladhor
Meereen,lays,Daenerys
Daenerys,apologizes,Drogon
Loraq,presents,Graces
Daenerys,asks,Missandei
Stannis,notes,Samwell
Meryn,describes,Tyrion
Tyrion,points,Joffrey
Pycelle,recalls,Tyrion
Tyrion,is,Pycelle
Cersei,recalls,Tyrion
Tyrion,does,Varys
Shae,recalls,Tyrion
Cersei,recalls,Tyrion
Pycelle,does,Tyrion
Yara,is,Dreadfort
Ramsay,knows,Yara
Yara,is,Ramsay
Daenerys,is,Hizdahr
Hizdahr,begs,Daenerys
Tywin,makes,Tyrion
Tywin,feels,Cersei
Tommen,is,Iron
Tycho,comes,Westeros
Jaime,is,Tywin
Davos,meets,Salladhor
Harrenhal,is,Free
Theon,thinks,Theon
Westeros,is,South
Theon,looks,Ramsay
Yara,does,Theon
Ramsay,lets,Theon
Tyrell,has,Master
Mace,is,Royal
Blackwater,is,Lannisters
Oberyn,asks,Council
Tywin,is,Hand
Jaime,is,Lord
Varys,remains,Master
Pycelle,remains,Grand
Mace,is,Master
Tyrion,has,Master
Coin,is,Master
Tywin,does,Oberyn
Essos,has,Doreah
Qarth,is,Essos
Oberyn,makes,Essos
Essos,is,Essos
Watch,is,Tyrion
Varys,is,Lysene
Tywin,offers,Sandor
Davos,shows,Salladhor
Dragon,coins,Davos
Davos,has,Salladhor
Salladhor,holds,Iron
Tywin,chastises,Cersei
Kingsguard,has,Targaryen
Tyrion,arrives,King
Tyrion,explains,Barristan
Barristan,joins,Renly
Tyrion,asks,Cersei
Tywin,is,Iron
Men,is,Storm
Tyrion,declares,Sansa
Tyrion,does,Pycelle
Pycelle,says,Tyrion
Tyrion,is,Ned
Varys,testifies,Tyrion
Daenerys,meets,Meereen
Loraq,claims,Dany
Davos,asks,Salladhor
Ramsay,gives,Reek
Reek,is,Iron
Iron,is,Ramsay
Bank,comes,Stannis
Seaworth,'s,Westeros
Men,is,Kingsroad
Lands,is,Garden
Watch,is,Bear
Book,·,Battle
Jon,secures,Bran
Daenerys,has,Great
Worm,is,Summer
Missandei,reveals,Naath
Dany,commands,Unsullied
Daenerys,shows,Targaryen
Ghis,has,House
Thorne,admonishes,Jon
Jon,is,Jon
Jon,leaves,Locke
Locke,is,Stormlands
Slynt,points,Thorne
Jon,is,Thorne
Thorne,is,Maester
Aemon,insists,Lord
Jon,is,Mormont
Tarly,is,Gilly
Town,is,Sam
Locke,brings,Jon
Thorne,tells,Jon
Jon,gives,Castle
Locke,goes,Wall
Bronn,implores,Jaime
Jaime,visits,Tyrion
Tyrion,notes,Cersei
Jaime,tells,Tyrion
Cersei,offers,Sansa
Tyrion,insists,Sansa
Jaime,visits,Cersei
Cersei,is,Jaime
Jaime,is,Tyrion
Olenna,tells,Margaery
Margaery,is,Highgarden
Margaery,insists,Olenna
Olenna,states,Tyrion
Tyrion,confesses,Margaery
Margaery,enters,Tommen
Jaime,tasks,Brienne
Jaime,gifts,Valyrian
Valyrian,is,Ned
Brienne,names,Oathkeeper
Oathkeeper,vows,Sansa
Sansa,accuses,Petyr
Baelish,has,Tyrion
Sansa,defends,Tyrion
Tyrion,is,Baelish
Baelish,admits,Tyrion
Tyrion,is,Sansa
Sansa,is,Lannisters
Baelish,confirms,Joffrey
Rast,deals,Ghost
Bran,goes,Summer
Summer,falls,Craster
Reed,urges,Bran
Bran,insists,Ghost
Karl,threatens,Meera
Jojen,falls,Meera
Karl,does,Bran
Walker,rides,Craster
Brienne,gives,Valyrian
Olenna,fiddles,Sansa
Sansa,passes,Joffrey
Black,discuss,King
Tyrell,is,King
Mormont,builds,Karl
Tommen,is,Joffrey
Tommen,is,Ser
Olenna,is,Margaery
Olenna,says,Targaryen
Tommen,is,Joffrey
Stark,'s,Joffrey
Tommen,is,Renly
Renly,is,Joffrey
Daenerys,takes,Meereen
Meereen,has,Jorah
Targaryen,mentions,Targaryen
Aerys,exists,House
Tommen,is,Joffrey
Tommen,is,Margaery
Margaery,tries,Cersei
Salladhor,has,Davos
Sand,counts,Oberyn
Missandei,is,Naath
Naath,is,Westeros
Worm,states,Summer
Worm,is,Summer
Westeros,invades,Seven
Walker,is,Bran
Meereen,is,Westeros
Bay,speaks,Valyrian
Valyrian,languages,Free
Talisa,is,Valyrian
Walkers,happens,Craster
Oathkeeper,is,Storm
Daenerys,sends,Unsullied
Littlefinger,admits,Joffrey
Sansa,asks,Joffrey
Jaime,sends,Brienne
Stark,presents,Valyrian
Valyrian,names,Oathkeeper
Brienne,meets,Podrick
Podrick,calls,Brienne
Summer,finds,Night
Lannister,is,Lord
Watch,is,Lord
Daenerys,gives,Brienne
Brienne,names,Oathkeeper
Oathkeeper,sends,Brienne
Oathkeeper,is,Kingsroad
Lands,is,Garden
Watch,is,Bear
Book,·,Battle
Daenerys,learns,Joffrey
Joffrey,is,Tommen
Naharis,has,Meereen
Meereen,mulls,Westeros
Selmy,is,Daenerys
Mormont,is,King
Astapor,remains,Daenerys
Daenerys,has,Cleon
Daenerys,dismisses,Jorah
Tommen,is,Seven
Cersei,appears,Margaery
Cersei,asks,Oberyn
Tywin,admits,Lannisters
Cersei,suggests,Tywin
Tywin,dismisses,Bank
Podrick,proves,Brienne
Brienne,tries,Podrick
Brienne,believes,Sansa
Brienne,asks,Podrick
Podrick,reveals,Ser
Brienne,grants,Podrick
Petyr,has,Sansa
Sansa,is,Tully
Tully,introduces,Alayne
Sansa,tries,Lysa
Arryn,is,Petyr
Robin,reminds,Sansa
Petyr,is,Lysa
Lysa,reveals,Septon
Lysa,has,Sansa
Sansa,becomes,Lysa
Lysa,begins,Catelyn
Lysa,encourages,Sansa
Lysa,demands,Petyr
Petyr,cares,Sansa
Sansa,is,Petyr
Sansa,believes,Tyrion
Sansa,is,King
Clegane,disparages,Arya
Locke,scouts,Night
Locke,finds,Bran
Karl,enters,Meera
Karl,reveals,Karl
Rast,rushes,Karl
Karl,is,Jon
Locke,slips,Bran
Hodor,uses,Locke
Jojen,prevents,Bran
Bran,leaves,Night
Karl,rounds,Jon
Jon,gets,Longclaw
Rast,reaches,Ghost
Ghost,finds,Jon
Jon,warns,Mance
Rayder,offers,Wall
Jon,has,Craster
Waynwood,eleven,Karl
Hill,is,Varys
Tyrion,has,Rains
Pycelle,is,Lannister
Baelish,is,Lannister
Littlefinger,is,Starks
Lysa,is,Littlefinger
Arryn,is,Seven
Vale,has,Dorne
Lysa,gives,Sansa
Sansa,switches,Baelish
Sansa,takes,Sansa
Cersei,has,Sand
Loras,has,Loras
Loras,is,Mace
Sand,is,Ellaria
Tommen,is,King
Stark,recites,Robert
Missandei,introduces,Daenerys
Missandei,introduces,Daenerys
Westeros,is,Seven
Seven,is,Westerlands
Lannister,has,Iron
Tywin,admits,Cersei
Cersei,is,Iron
Cersei,has,Robert
Kingsguard,is,Robert
Sandor,scoffs,Meryn
Arya,thinks,Meryn
Littlefinger,has,Sansa
Alayne,is,Lannisters
Alayne,is,Vale
Snow,is,North
Sansa,embraces,Theon
Jorah,says,Cleon
Cleon,has,Astapor
First,is,Storm
Sansa,is,Vale
Littlefinger,meets,Lysa
Lysa,believes,Littlefinger
Sansa,adopts,Alayne
Lysa,tells,Sansa
Daenerys,sits,Great
Daenerys,wishes,Iron
Iron,decides,Meereen
Tommen,is,King
Snow,reunites,Ghost
Daenerys,discusses,Meereen
Clegane,is,Meryn
Crown,owes,Iron
Karl,is,Jon
First,is,Kingsroad
Lands,is,Garden
Watch,is,Bear
Book,·,Battle
Tommen,confronts,High
Seaworth,helps,Jon
Davos,asks,Jon
Jon,remembers,Olly
Jon,replies,Melisandre
Davos,asks,Melisandre
Jon,dons,Night
Jon,greets,Tormund
Commander,pains,Jon
Jon,greets,Eddison
Jon,oversees,Mutiny
Bowen,says,Jon
Yarwyck,pleads,Jon
Alliser,says,Commander
Wildlings,warns,Jon
Jon,moves,Olly
Olly,glares,Jon
Jon,looks,Olly
Jon,hands,Edd
Jon,says,Edd
Edd,wants,Edd
Jon,has,Brothers
Gilly,assures,Samwell
Samwell,says,Oldtown
Gilly,tells,Tarly
Tarly,says,Oldtown
Oldtown,is,Westeros
Citadel,changes,Gilly
Samwell,decides,Hill
Samwell,assures,Gilly
Samwell,wants,Gilly
Gilly,promises,Samwell
Eddard,tells,Ser
Commander,asks,Trident
Arthur,states,Rhaegar
Eddard,asks,Lyanna
Lyanna,is,Dayne
Dayne,wishes,Stark
Arthur,begins,Eddard
Arthur,cuts,Ser
Ser,falls,Ned
Arthur,duels,Eddard
Bran,expresses,Ser
Sword,is,Ned
Ned,is,Howland
Eddard,delivers,Ser
Bran,runs,Eddard
Ned,looks,Bran
Bran,runs,Tower
Qyburn,is,Varys
Qyburn,tries,Dorne
Cersei,wants,Qyburn
Pycelle,complains,Qyburn
King,is,Council
Council,consists,Pycelle
Cersei,is,Queen
Olenna,is,Margaery
Jaime,argues,Lord
Pycelle,admits,Ser
Ser,dismisses,Mad
Cersei,accuses,Kevan
Kingsguard,visits,High
Sparrow,replies,Cersei
Tommen,criticizes,High
Sparrow,claims,Cersei
Cersei,has,Tommen
Tommen,asks,High
Sparrow,wants,Sparrow
Sparrow,is,Seven
Tommen,leaves,High
Sparrow,tells,Seven
Varys,holds,Unsullied
Vala,is,Sons
Vala,opposes,Unsullied
Varys,assures,Vala
Harpy,offers,Pentos
Tyrion,passes,Missandei
Worm,advocates,Missandei
Missandei,advises,Meereen
Tyrion,asks,Varys
Dothraki,is,Khal
Daenerys,has,Queen
Stark,resumes,Waif
Arya,continues,Waif
Arya,admits,Hound
Waif,interrogates,Arya
Waif,voices,Arya
Arya,is,Arya
Arya,is,Waif
Arya,leap,Waif
Arya,has,Jaqen
Jaqen,approaches,Arya
Jaqen,leads,Arya
Jaqen,asks,Arya
Ramsay,denies,Roose
Smalljon,has,Boltons
Smalljon,has,Ramsay
Ramsay,is,Sansa
Osha,is,Rickon
Ramsay,asks,Smalljon
Umber,enters,Shaggydog
Braavos,drops,Pyke
Pyke,is,King
Braavos,is,Wall
Tyrell,does,Mace
Brothers,features,Red
Ned,recounts,Kingsguard
Ned,says,Willem
Inside,is,Jaime
Stark,allows,Bran
Kingsguard,is,Westeros
Ned,focuses,Kingsguard
Arthur,is,Howland
Bran,has,Arthur
Bran,has,Ned
Ned,tells,Reed
Ned,starts,Kingsguard
Dayne,wields,Dayne
Dayne,is,Dayne
Arthur,is,Ser
Stark,is,Stark
Ned,gets,Howland
Rayder,tells,Stannis
Ned,says,Kingsguard
Ned,is,Kingsguard
Kingsguard,says,Robert
Ned,turns,Rhaegar
Snow,has,Beric
Snow,executes,Olly
Jon,is,Jon
Jon,is,Ygritte
Tormund,does,Night
Yarwyck,is,Westerlands
Gilly,says,Oldtown
Oldtown,is,Westeros
Oldtown,is,King
Landing,is,Westeros
Samwell,'s,Gilly
Hill,is,Reach
Arya,has,Joffrey
Trant,lists,Cersei
Frey,is,Arya
Arya,intends,Freys
Red,is,Lothar
Polliver,has,Meryn
Arya,kills,Mountain
Priestess,says,Daenerys
Targaryen,is,Crown
Tyrion,is,Meereen
Missandei,elites,Westeros
Worm,does,Tyrion
Tyrion,is,Missandei
Missandei,is,Tyrion
Tyrion,is,Meereen
Varys,does,Vala
Vala,corrects,Tyrion
Varys,'s,Valyrian
Valyrian,is,Vala
Vala,is,Westeros
Kingsguard,is,Gregor
Qyburn,calls,Gregor
Pycelle,calls,Gregor
Mountain,is,Sunspear
Martell,is,Qyburn
Kevan,has,Council
Dragons,is,Kevan
Kevan,is,Council
Cersei,is,Red
Tyrell,does,Council
Olenna,is,Council
Jaime,has,Lord
Jaime,has,Council
Council,has,King
Landing,is,Cersei
Jaime,states,Council
Dorne,is,Doran
Doran,is,Lannisters
Oberyn,daughters,Jaime
Jaime,feels,House
Jaime,thinks,Ellaria
Jaime,is,Ellaria
Jaime,does,Dorne
Rickon,has,Ramsay
Umbers,deviates,Greatjon
Greatjon,is,Red
Greatjon,is,Umber
Boltons,has,Jon
Umber,is,Umber
Umber,joins,Stannis
Stannis,does,Jon
Jon,is,Starks
Shaggydog,is,Rickon
Stark,has,Jon
Snow,stays,Jon
Smalljon,is,Boltons
House,is,Bolton
Shaggydog,is,Umbers
Gilly,comes,Gilly
Myrcella,has,Dorne
Reed,is,House
Reed,has,House
Lollys,is,House
Joy,is,Ned
Sam,tells,Gilly
Gilly,intends,Hill
Kevan,is,Kingsguard
King,is,Rhaegar
Olly,glares,Jon
Jon,hands,Edd
Eyrie,is,Kingsroad
Lands,is,Garden
Watch,is,Bear
Book,·,Battle
Bran,trains,Raven
Jaime,advises,Tommen
Watch,stands,Thorne
Bolton,proposes,Balon
Stark,continues,Raven
Hodor,is,Wylis
Bran,is,Raven
Bran,finds,Meera
Leaf,states,Bran
King,boasts,Cersei
Gregor,returns,Cersei
Myrcella,is,Great
Tommen,has,Cersei
Keep,is,Faith
Tommen,believes,Cersei
Cersei,is,Prince
Sparrow,enters,Tommen
Tommen,leaves,Jaime
Jaime,begins,High
Sparrow,asks,Cersei
Jaime,is,High
Sparrow,confuses,Jaime
Sparrow,explains,Jaime
Sparrow,says,High
Cersei,remains,Tommen
Tyrion,returns,Varys
Arya,is,Waif
Arya,is,Waif
Waif,does,Arya
Satisfied,tells,Arya
Ramsay,suggests,Castle
Roose,warns,Ramsay
Ramsay,is,Lord
Bolton,feeds,Walda
Brienne,fills,Sansa
Sansa,is,Ramsay
Pod,states,Castle
Greyjoy,reads,King
Yara,is,Ironborn
Balon,tells,Yara
Yara,argues,North
North,is,Ironborn
Balon,says,Yara
Yara,continues,Balon
Balon,separates,Pyke
Balon,'s,Euron
Euron,mocks,Balon
Balon,explains,Euron
Euron,explains,Balon
Euron,says,Balon
Balon,tells,Euron
Euron,is,Ironborn
Yara,tells,Aeron
Aeron,says,Kingsmoot
Yara,argues,Aeron
Black,has,Jon
Davos,refuses,Ser
Edd,returns,Tormund
Tormund,inspects,Jon
Davos,visits,Melisandre
Jon,insists,Lord
Jon,attempts,High
Tormund,leaves,Melisandre
Jon,perks,Jon
Theon,decides,Sansa
Euron,returns,Iron
Dothraki,does,Meereen
Snow,has,Red
Melisandre,becomes,Thoros
Thoros,washes,Jon
Jon,utters,High
Jon,is,Beric
Theon,meets,Pyke
Theon,is,Aeron
Yara,is,Aeron
Iron,appears,Yara
Tyrion,is,Winterfell
Wall,encounters,Theon
Theon,mocks,Balon
Greyjoy,has,Starks
Tyrion,remembers,Lannister
Tyrion,says,Theon
Greyjoy,is,Crow
Greyjoy,criticizes,North
Yara,has,North
Balon,is,Yara
Balon,is,Theon
Yara,warns,Greyjoy
Balon,says,Theon
Greyjoy,is,Siege
Yara,reads,House
Yara,is,North
Dagmer,holds,Torrhen
Stannis,has,Torrhen
House,has,House
Lady,provides,Stannis
Iron,is,King
Winterfell,states,Eddard
Bran,is,Ser
Theon,recalls,Rodrik
Rodrik,plays,Podrick
Stark,appears,Arya
Hill,plays,Lyanna
Lyanna,resembles,Eddard
Eddard,tells,Arya
Eddard,is,Winterfell
Ned,spars,Young
Benjen,includes,Jon
Snow,trains,Olly
Hodor,is,Wylis
Hodor,is,Walder
Walder,is,Walder
Hodor,does,Hodor
Nan,is,Nan
Hodor,is,Old
Stark,is,Hodor
Bolton,is,Ramsay
Ramsay,massacres,House
Ramsay,kills,Walda
Bolton,is,Ramsay
Ramsay,has,Roose
Roose,has,Roose
Roose,has,Walda
Ramsay,has,Walda
Inside,points,Ramsay
Karstark,does,Ramsay
Roose,suspects,Ramsay
Ramsay,is,Roose
Roose,considers,Ramsay
Roose,echoes,Robb
Roose,has,Ramsay
Ramsay,kills,Robb
Roose,plays,Ramsay
Eddard,passes,Jon
Littlefinger,sets,Roose
Karstark,debuts,House
Lannisters,is,Rickard
Ramsay,suggests,Jon
Jon,has,Stark
Stark,is,Night
Watch,has,Winterfell
Roose,does,Ramsay
Ramsay,makes,Jon
Jon,is,Lord
Watch,is,Westeros
Ramsay,is,Jon
Ramsay,claims,House
Lord,commands,North
Houses,Houses,North
North,is,Ramsay
Red,hates,Boltons
Robb,is,Umber
Umber,fights,Boltons
Umber,marches,Boltons
Greatjon,is,Freys
Hound,has,Sansa
Brienne,does,Arya
Arya,is,Sansa
Lannister,goes,Sand
Lannisters,sends,King
Cersei,does,Trystane
Landing,warns,Doran
Pycelle,appears,Book
Tommen,has,Kevan
Book,is,Cersei
Cersei,is,Red
Cersei,does,Tommen
Joffrey,proves,Tommen
Joffrey,becomes,Tommen
Tommen,suppresses,Tommen
Tommen,bleeds,Tommen
Tommen,is,Arryn
Cersei,is,Tommen
Cersei,treats,Tommen
Kevan,tells,Joffrey
Lannister,mentions,High
Varys,states,Yunkai
Astapor,falls,Yunkai
Yunkai,is,Astapor
Tyrion,does,Meereen
Tyrion,explains,Aegon
Martell,travels,Meereen
Targaryen,gives,Targaryen
Viserion,is,Rhaegal
Tyrion,approaches,Viserion
Viserion,is,Rhaegal
Rhaegal,is,Tyrion
Viserion,comprehends,Tyrion
Tyrion,lowers,Tyrion
Viserion,is,Daenerys
Melisandre,resurrects,Jon
Melisandre,doubts,Balon
Balon,hints,Jon
Roose,is,North
Greyjoy,is,Pyke
Greyjoy,announces,Iron
Tyrion,recalls,Tyrion
Theon,is,Jon
Davos,'s,Lord
Blackfish,is,Kingsroad
Lands,is,Garden
Watch,is,Bear
Book,·,Battle
Tyrell,leads,High
Margaery,wants,Tommen
Margaery,manages,Sparrow
Book,admits,Septa
Sparrow,agrees,Unella
Sparrow,allows,Loras
Loras,has,Margaery
Margaery,is,House
Margaery,tells,Loras
Pycelle,talks,Council
Tommen,proposes,Iron
Cersei,exploits,Tommen
Tommen,reveals,High
Cersei,barges,Council
Sparrow,has,Margaery
Olenna,is,Sparrows
Jaime,urges,Council
Landing,crush,Faith
Kevan,says,Tommen
Lannister,commands,Great
Jaime,suggests,Olenna
Cersei,is,Sparrows
Olenna,'s,Sparrows
Eddison,helps,Jon
Jon,replies,Night
Jon,rushes,Sansa
Sansa,proposes,Winterfell
Jon,'s,Olly
Seaworth,asks,Melisandre
Black,replies,Jon
Davos,asks,Stannis
Brienne,recognizes,Davos
Brienne,warns,Melisandre
Jon,receives,Ramsay
Bolton,has,Rickon
Sansa,is,Castle
Tormund,has,Ramsay
Sansa,says,North
Jon,resolves,Ramsay
Baelish,arrives,Arryn
Royce,reminds,Baelish
Petyr,accuses,Royce
Royce,accuses,Baelish
Petyr,reminds,Robin
Robin,is,Lord
Robin,asks,Baelish
Royce,prompts,Royce
Royce,swears,Robin
Robin,is,Baelish
Royce,comes,Littlefinger
Littlefinger,has,Robin
Osha,is,Ramsay
Bolton,says,Rickon
Stark,has,Ramsay
Osha,denounces,Starks
Ramsay,falls,Theon
Osha,has,Ramsay
Greyjoy,returns,Pyke
Pyke,learns,Balon
Yara,is,Dreadfort
Theon,explains,Ramsay
Yara,affirms,Theon
Yara,suspects,Theon
Theon,has,King
Iron,does,Yara
Tyrion,is,Missandei
Missandei,defends,Daenerys
Tyrion,gives,Grey
Daenerys,is,Tyrion
Tyrion,is,Daenerys
Daario,takes,Iggo
Akho,tackles,Jorah
Daario,smashes,Aggo
Dany,proves,Dothraki
Priestess,gives,Daenerys
Dothraki,dismisses,Dothraki
Daenerys,asks,Ornela
Daenerys,learns,Ornela
Ornela,is,Khaleesi
Moro,defuses,Ahko
Moro,suggests,Wise
Daenerys,reminds,Khal
Dany,reminds,Dothraki
Margaery,points,High
Septon,is,Book
Jon,stands,Theon
Sansa,speaks,Jon
Snow,is,Vale
Night,has,Winterfell
Sansa,stays,Vale
Vale,meets,Boltons
Sansa,is,Catelyn
Jon,is,Stark
Jon,knows,Bran
Sansa,is,Stark
Bolton,is,House
Davos,is,Stannis
Brienne,points,Davos
Brienne,admits,Stannis
Renly,says,Melisandre
Tormund,seems,Brienne
Sansa,says,Ramsay
Winterfell,mirrors,Pyke
Theon,is,Pyke
Greyjoy,is,Balon
Council,is,House
Tyrell,has,Westeros
Jaime,says,Westeros
Westeros,is,Kevan
Kevan,does,Kevan
Arryn,is,Sansa
Margaery,seems,Cersei
Cersei,says,Margaery
Tyrell,appears,Tyrion
Margaery,is,Great
Hill,featurettes,Hill
Lannister,has,Westeros
Westeros,has,Westeros
Eraz,returns,Yunkai
Meereen,is,Great
Yezzan,is,Masters
Harpy,is,Astapor
Astapor,uses,Yunkai
Yunkai,holds,Meereen
Yezzan,is,Astapor
Razdal,represents,Yunkai
Yezzan,represents,Astapor
Volantis,costumes,Vale
Volantene,is,Littlefinger
Jorah,is,Dothraki
Free,is,East
Daenerys,is,Daenerys
Snow,rises,Castle
Jon,happens,Wall
Wall,is,Daenerys
Jon,is,Daenerys
Osha,has,Rickon
Stark,is,Ramsay
Rickon,seems,Bolton
Seaworth,learns,Rickon
Osha,does,Ramsay
Ramsay,says,Theon
Osha,leaves,Bran
Ramsay,asks,Osha
Bastard,introduces,Bastard
Jon,receives,Ramsay
Bastard,is,Alayne
Baelish,reveals,Winterfell
Daenerys,is,Yunkai
Jon,receives,Ramsay
Ramsay,demands,Jon
Jon,decides,Ramsay
Ramsay,is,Castle
Bolton,remains,Warden
Jon,receives,Ramsay
Thorne,defends,Edd
Theon,tries,Sansa
Brienne,kills,Podrick
Theon,kills,Bolton
Sansa,accepts,Brienne
Bolton,meets,Ramsay
Baratheon,makes,Sansa
Ramsay,assures,Sansa
Roose,continues,Lannisters
Arya,faces,Waif
Arya,is,Waif
Arya,'s,Waif
Arya,fails,Waif
Tyrion,states,Sons
Daenerys,is,Khal
Daenerys,is,Dothraki
Khal,is,Khal
Daenerys,asks,Meereen
Moro,has,Khals
Doran,dies,Elliaria
Ellaria,helps,Doran
Ellaria,states,Doran
Maester,brings,Myrcella
Ellaria,says,Dorne
Doran,begs,Ellaria
Myrcella,arrives,Dorne
Cersei,is,Dorne
Myrcella,runs,Jaime
Cersei,asks,Jaime
Cersei,wishes,Myrcella
Margaery,is,Faith
Nymeria,offers,Trystane
Trystane,chooses,Nymeria
Ghost,gets,Davos
Davos,finds,Jon
Edd,clears,Thorne
Davos,asks,Edd
Edd,trusts,Edd
Melisandre,arrives,Jon
Edd,does,Jon
Jon,rallies,Thorne
Davos,responds,Ghost
Ghost,is,Edd
Edd,brings,Jon
Jon,is,Ser
Thorne,speaks,Ser
Davos,wishes,Melisandre
Davos,tells,Thorne
Melisandre,has,Lord
Tyrell,does,Margaery
Tyrell,does,Loras
Melisandre,has,Davos
Melisandre,has,Lord
Bones,is,Mance
Rayder,has,Mance
Melisandre,explains,Jon
Jon,does,Faceless
Cressen,takes,Melisandre
Myranda,seems,Bastard
Ramsay,says,Ramsay
Brienne,has,Theon
Stark,is,Brienne
Podrick,helps,Sansa
Sansa,appears,Westeros
Arya,is,Braavosi
Braavosi,coins,Titan
Braavos,coins,Iron
Titan,is,Westeros
Westeros,is,Dragons
Dragons,is,Braavosi
Lannister,knows,High
Varys,is,Valyrian
Old,is,Valyrian
Meereen,is,Westeros
Westeros,speaks,Valyrian
Great,is,Daenerys
Daenerys,is,Harpy
Loraq,is,Barristan
Barristan,suspects,Hizdahr
Graces,is,Daenerys
Harpy,is,Daenerys
Daenerys,is,Great
Harpy,is,Sons
Daenerys,captures,Meereen
Daenerys,has,Westeros
Westeros,'s,House
Greyjoys,is,Lannisters
Targaryen,is,Mirri
Mirri,is,Daenerys
Daenerys,convinces,Mirri
Daenerys,is,Dothraki
Dothraki,understands,Dothraki
Khal,treats,Drogo
Dothraki,describe,Daenerys
Men,sits,Iron
Missandei,introduces,Daenerys
Targaryen,is,Mad
Eddison,is,Edd
Black,confirms,Boltons
Jon,presents,Thorne
Thorne,has,Jon
Bastard,has,Dorne
Trystane,states,King
Tommen,suspects,Cersei
Stark,is,Ramsay
Dorne,has,Martells
Arya,kills,Meryn
Bran,begins,Greensight
Greensight,experiences,Eddard
Cersei,is,King
Landing,is,Kevan
Council,discuss,Westeros
Reach,is,Loras
Eraz,is,Daenerys
Meereen,intersects,Arya
Baratheons,is,Lannister
Citadel,is,Kingsroad
Lands,is,Garden
Watch,is,Bear
Book,·,Battle
Sansa,refuses,Littlefinger
Stark,receives,House
Sansa,confronts,Petyr
Baelish,has,Vale
Tully,has,Riverrun
Sansa,has,Jon
Baelish,walks,Jon
Black,is,Sansa
Sansa,reveals,Brynden
Riverrun,claims,Ramsay
Sansa,tasks,Brienne
Sansa,presents,Jon
Waif,continues,Arya
Jaqen,explains,Faceless
Jaqen,tells,Lady
Arya,watches,Hand
Arya,enjoys,Baratheons
Eddard,plays,Sansa
Arya,sneaks,Cersei
Arya,suspects,Bianca
Jorah,shows,Daenerys
Daenerys,is,Jorah
Jorah,confesses,Daenerys
Daenerys,conquers,Westeros
Jorah,departs,Daenerys
Tyrion,reminds,Meereenese
Meereenese,has,Daenerys
Tyrion,invites,Kinvara
Kinvara,appears,Tyrion
Tyrion,believes,Daenerys
Daenerys,is,Prince
Varys,is,Melisandre
Kinvara,says,Lord
Varys,knows,Varys
Kinvara,assures,Tyrion
Kingsmoot,is,Yara
Ironborn,challenges,Yara
Yara,is,Theon
Theon,is,Ironborn
Euron,admits,Balon
Balon,defends,Balon
Euron,is,Balon
Theon,counters,Euron
Yara,suggests,Westeros
Euron,supports,Ironborn
Greyjoy,leads,Euron
Euron,is,Yara
Euron,is,Aeron
Raven,shows,Bran
Bran,confronts,Leaf
Leaf,tries,First
Bran,is,Weirwood
Bran,sees,Army
Bran,becomes,Night
Raven,tells,Bran
King,is,Bran
Bran,is,Raven
Raven,says,Bran
Hodor,is,Army
Meera,tries,Bran
Meera,kills,Walker
Meera,starts,Bran
Bran,is,Winterfell
Bran,hears,Meera
Hodor,puts,Bran
Bran,starts,Leaf
King,kills,Raven
Hodor,pushes,Bran
Bran,tells,Hodor
Wylis,notices,Bran
Bran,links,Hodor
Hodor,is,Hodor
Hodor,braces,Meera
Leaf,turns,First
King,turns,Craster
Bran,is,Children
Walker,deep,Lands
Inside,is,Lord
Lord,is,Lord
Inside,is,Walker
Walker,is,Night
Reed,manages,Walker
Children,tries,Walker
Forest,tries,Walkers
Sam,has,Walker
Summer,leaves,Stark
Stark,direwolves,Jon
Cersei,is,Riverlands
Hodor,says,Hodor
Melisandre,is,Hodor
Bran,does,Hodor
Bran,raises,Bran
Wall,is,Ramsay
Hodor,shows,Hodor
Hodor,is,Hodor
Inside,explains,Bran
Hodor,sees,Meera
Stark,is,Winterfell
Sansa,contains,Jon
North,is,House
North,is,Westeros
Jon,points,Houses
House,is,Starks
Reed,does,House
Jon,Houses,Houses
Houses,Houses,North
House,Houses,Houses
Houses,Houses,Houses
Jon,Houses,Houses
Houses,Houses,North
Boltons,Houses,Houses
Houses,Houses,North
North,includes,Umbers
Locke,does,House
Starks,is,House
Jon,is,Northern
Tully,starts,Brynden
Sansa,makes,Brynden
Brynden,has,Brienne
Tully,puts,Brienne
Tully,armies,Stark
Stark,is,Sansa
Littlefinger,hopes,Vale
Vale,is,Lannisters
Davos,is,Sansa
Sansa,mentions,Brynden
Sansa,calls,Brynden
Tully,is,Catelyn
Davos,says,Brynden
Wall,is,Boltons
Wall,is,Storm
Vale,is,Neck
Kingsroad,crosses,North
Kingsroad,is,Castle
Town,is,Castle
Bolton,is,Kingsroad
Wall,ridden,Mole
Littlefinger,has,North
Town,remains,Mole
Stark,sews,Jon
Sansa,is,Sansa
Sansa,moves,Cersei
Brienne,criticizes,Davos
Eddison,is,Lord
Euron,wants,Westeros
Euron,says,Daenerys
Kingsmoot,matches,Balon
Men,officiates,Kingsmoot
